VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,VarName11,VarName12,VarName13,VarName14,VarName15,VarName16,VarName17,VarName18,VarName19
18,0.32667679,-0.56866486,0.25013248,0.08468871,-0.81065293,-1,0.86267028,0.23822489,-0.97614602,-1.38639143,0.950112,0.13246114,-0.35344019,0.33215802,0.22134755,-0.34100515,1.94886296,
19,0.44911048,-0.39960227,0.13610259,0.49861868,-0.35009407,-1,1.20079546,1.3749362,0.28222873,-0.70676472,1.98749951,0.01812835,0.31068416,0.93157822,0.07630718,0.1663872,2.61913583,
20,-0.10014391,-0.5644641,0.40453546,-0.76475192,-1.2290721,-1,0.87107181,-0.34298211,-0.83423081,-1.26804055,0.45348939,0.25082539,-0.05201859,0.42207354,-0.05116148,-0.181155,1.78976123,
21,0.307077,-0.4315467,0.20610493,0.1826073,-0.55601639,-1,1.13690661,-0.65589436,-1.18118406,-1.4402243,0.70892208,0.18582771,-1.02644241,-0.17005783,-0.05038615,-0.38841044,1.61556462,
22,0.63229581,-0.04569011,0.35593291,1.21890151,0.54091559,-1,1.90861978,1.32827549,0.51799723,-0.39721417,1.67353986,0.07035106,-0.15434139,0.4534904,-0.429699,0.40454658,1.73504899,
23,0.14679419,-0.34819141,0.12093864,-0.05460304,-0.54958864,-1,1.30361717,-0.68048191,-1.06058987,-1.59374609,1.15805722,0.02198145,-0.81012451,-0.20066755,0.10872655,-0.39408756,1.83056184,
24,0.62340488,-0.14191581,0.38375529,1.10489394,0.33957326,-1,1.71616838,0.7297775,0.06932205,-1.59974606,2.13658591,0.36783371,-0.5756507,0.24238942,0.33133236,-0.55861436,2.30244639,
25,0.46025677,-0.30781031,0.19784532,0.61270322,-0.15536386,-1,1.38437938,0.58763262,-0.17059033,-0.64576318,1.45009124,0.20799165,-0.38143487,0.40450212,0.01662563,0.17166658,2.11305877,
26,0.34591482,-0.43511043,0.1609832,0.25671922,-0.52430603,-1,1.12977915,0.09162031,-0.98368538,-1.51734705,0.9997811,0.05137957,-0.55645444,-0.0098712,0.15904647,-0.37954433,1.91861331,
27,0.5327187,-0.25494038,0.23688091,0.81049702,0.02283794,-1,1.49011924,0.32709408,0.19461404,-1.19332561,1.92868059,0.40024564,-0.70196555,0.5616216,0.15368147,-0.23056935,2.33457175,
28,0.39182724,-0.33599445,0.15956462,0.44766003,-0.28016166,-1,1.3280111,0.22941336,-0.70240442,-2.29722822,1.19665071,0.14944615,-0.583786,0.0879919,0.45266441,-1.08389645,1.96182604,
29,0.51922391,-0.21180002,0.22494446,0.8266478,0.09562386,-1,1.57639995,0.70732966,0.50358535,-1.58514663,1.33121622,0.26561337,-0.38165173,0.7593467,0.30842335,-0.68489659,1.79621822,
30,0.40017482,-0.48286242,0.18247677,0.31748722,-0.56555002,-1,1.03427516,0.52901488,0.45477912,-1.25364819,0.61743154,0.55213775,-0.29339816,1.28827251,0.06839535,-0.33989787,1.62576875,
31,0.31770101,-0.6784501,0.35448853,-0.04304807,-1.03919918,-1,0.6430998,-0.33450844,-1.3954762,-1.78109435,0.68026611,0.21616583,-0.83460801,0.2267937,0.32726786,-0.69285506,1.95488679,
32,0.54955207,-0.23015514,0.24074672,0.868949,0.08924178,-1,1.53968971,1.2050745,0.10981602,-1.47862391,1.9029444,0.02859932,-0.08214531,0.50145979,0.19058571,-0.52147014,2.2815811,
33,0.24858326,-0.4414842,0.13160942,0.05568232,-0.63438514,-1,1.11703161,-0.40223441,-0.01882487,-1.27849101,0.70334568,0.4059612,-0.7359498,0.79160677,0.02302047,-0.32708684,1.72536748,
34,0.37224217,-0.39878672,0.07655579,0.34569761,-0.42533127,-1,1.20242656,1.60962458,0.04208582,-0.7563615,1.49153408,-0.07395514,0.54492224,0.83004877,0.01703046,0.12949343,2.17635951,
35,0.00317431,-0.67602933,0.51603946,-0.66968072,-1.34888435,-1,0.64794135,-1.07107633,-1.43991692,-1.49324169,0.6996922,0.07388784,-0.7529555,0.09572314,0.1979326,-0.36869466,2.07667258,
36,0.54693298,-0.24537103,0.20877572,0.84849493,0.05619092,-1,1.50925794,1.39648901,-0.1765346,-1.76532998,1.4077253,-0.10276923,0.09150734,0.27051059,0.21997633,-0.68600292,1.9341084,
37,0.35686803,-0.40411722,0.11426195,0.30961885,-0.4513664,-1,1.19176557,0.90671322,0.2459477,-1.01117686,1.80777366,0.13610689,0.17268319,0.89744782,0.27316135,-0.14614207,2.47962815,
38,0.08944626,-0.63442518,0.38459086,-0.45553265,-1.1794041,-1,0.73114964,-0.38084254,-1.1052701,-1.62061015,0.49491866,0.18014755,-0.41325141,0.31035377,0.10232553,-0.52571654,1.90694084,
39,0.39517821,-0.31338431,0.15125625,0.4769721,-0.23159041,-1,1.37323139,0.72364769,-0.60410659,-0.472625,2.09910456,-0.01435333,-0.13601726,0.08020037,-0.0790737,0.31675669,2.56208671,
40,0.18680929,-0.36029259,0.02963861,0.01332598,-0.53377589,-1,1.27941482,1.20708052,0.17717204,-1.62641587,1.67558502,0.01836299,0.6395661,0.73424585,0.26642889,-0.43778135,2.4293535,
0,1.1,-0.1,1.09050751,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.02170797,2,1,-1,2,2.06644522,0.74582675,-0.55430614,2.34359057,-0.0357898,0.05315618,0.5966614,-0.36783028,0.35655509,1.87487246,
2,0.04389175,-0.41316637,0.14075222,-0.32538286,-0.78244099,-1,1.17366726,-0.21318201,-0.53303467,-1.00387382,1.59521649,0.13431881,-0.23014118,0.35397073,0.26982264,0.06821196,2.31221387,
3,0.36463202,-0.51851744,0.24098295,0.21074661,-0.67240286,-1,0.96296512,0.53244228,-0.12559386,-0.84149777,1.00277383,0.35591046,-0.20348565,0.79994696,0.07048667,0.14044417,2.09428975,
4,0.24439232,-0.56124925,0.24576519,-0.07246462,-0.87810618,-1,0.87750151,0.101539,-0.34994156,-0.47692908,1.62805444,0.39254429,-0.35049363,0.77803494,0.2097011,0.44654557,2.6193003,
5,0.22017253,-0.51760351,0.22056032,-0.07725846,-0.8150345,-1,0.96479297,-0.12738113,-0.99478313,-1.50213155,1.52226878,0.11009329,-0.52427967,0.1879461,0.3407745,-0.31239613,2.5698407,
6,0.43715166,-0.34472784,0.18067414,0.52957548,-0.25230402,-1,1.31054432,0.98706712,-0.50109602,-0.27759692,2.16561688,-0.05262948,-0.0146449,0.18827696,-0.07782111,0.51544324,2.79802619,
7,0.07076416,-0.36492026,0.09491602,-0.22339194,-0.65907635,-1,1.27015949,0.42795582,-0.37008408,-1.1933553,0.92846755,0.04336553,0.22621303,0.32546053,-0.02963453,-0.05159559,1.88625169,
8,0.27050725,-0.49192177,0.21565012,0.04909273,-0.71333628,-1,1.01615647,-0.178807,-1.07956828,-0.61333106,0.96915201,0.04639642,-0.53061459,-0.0114877,-0.03854799,0.29901603,1.93964677,
9,0.50639222,-0.39182839,0.17254229,0.62095606,-0.27726455,-1,1.21634323,0.69281967,0.84429176,-1.00461003,0.75693149,0.48452913,-0.36209474,1.30006129,-0.19376379,0.05611518,1.62039996,
10,0.18540327,-0.65149544,0.34617123,-0.2806889,-1.11758762,-1,0.69700911,0.14361864,-1.61512429,-0.98696466,0.83843757,-0.07792849,-0.25416927,0.01030554,0.11805655,0.02165131,2.03722275,
11,0.45684806,-0.41324431,0.21630266,0.5004518,-0.36964057,-1,1.17351137,0.95856296,-0.50423745,-1.18319684,0.95856451,-0.04268395,-0.01494037,0.25986205,-0.07497691,-0.14222721,1.83548706,
12,0.30652564,-0.40068258,0.08752584,0.2123687,-0.49483952,-1,1.19863484,0.39448289,0.56700286,-1.43125689,0.81156525,0.34900068,-0.17784279,1.14666682,-0.01090531,-0.37345095,1.65744174,
13,0.25118495,-0.6221445,0.30368634,-0.1197746,-0.99310405,-1,0.75571101,0.03066753,-0.84218165,-1.44730942,-0.27664549,0.29636602,-0.41293045,0.55101924,-0.3192756,-0.43253773,1.10560315,
14,0.30349834,-0.30859266,0.14254366,0.29840401,-0.31368698,-1,1.38281468,-0.43368204,-0.63554664,-1.32592491,1.09308157,0.24134381,-0.91512906,0.09551478,-0.09337524,-0.34724747,1.58933413,
15,0.53622812,-0.12585994,0.20973459,0.9465963,0.28450823,-1,1.74828011,1.32030777,0.8079884,-0.89013666,1.99565443,0.0128321,0.01525541,0.86686959,-0.10966784,0.01844118,2.11576628,
16,0.06662665,-0.51549716,0.19534567,-0.38224386,-0.96436767,-1,0.96900568,-0.75960523,0.162071,-0.73807674,1.37847409,0.5512955,-0.71123574,1.12782617,0.29391256,0.21322684,2.35072798,
17,0.35805742,-0.56768158,0.25168969,0.14843327,-0.77730573,-1,0.86463684,0.16459103,-0.32605445,-0.8157106,0.95756689,0.52998852,-0.5834662,0.8730122,0.07682874,0.19007689,2.14448963,
18,0.32881684,-0.48983897,0.20982252,0.1677947,-0.65086111,-1,1.02032205,0.06159607,-0.50260282,-0.76699193,1.37691938,0.3221436,-0.59352332,0.55626254,0.06789558,0.22442183,2.31417579,
19,0.36643513,-0.41200005,0.15502152,0.3208702,-0.45756497,-1,1.1759999,-0.23196363,-0.43092532,-0.48328228,1.31253495,0.35343331,-0.89057177,0.42571233,-0.14015721,0.45825854,2.1720632,
20,0.48442881,-0.32310499,0.1977826,0.64575263,-0.16178117,-1,1.35379002,0.19737888,-0.31757161,-0.16096895,1.22640369,0.35503486,-0.79529735,0.34805316,-0.47324573,0.76287655,1.93250358,
21,0.4113366,-0.25602239,0.13827712,0.56665082,-0.10070817,-1,1.48795522,0.48528165,0.42371297,0.17631437,2.12569063,0.28022193,-0.42897272,0.81821683,-0.41838032,1.0936268,2.49668904,
22,0.21448636,-0.40910842,0.14226915,0.0198643,-0.60373047,-1,1.18178317,-0.24319839,-0.64089312,-1.79383624,1.53233639,0.18069619,-0.62353143,0.30550234,0.3230428,-0.41634363,2.37978039,
23,0.45720007,-0.32945525,0.21683551,0.58494489,-0.20171043,-1,1.34108949,0.30931143,-0.7412163,-0.92482721,1.44641503,0.18057501,-0.60877726,-0.00474417,0.04695719,-0.02313049,2.1602165,
24,0.49350389,-0.28979469,0.21192853,0.6972131,-0.08608548,-1,1.42041063,0.03509555,-0.37175367,-0.88782588,1.79055326,0.37209566,-0.88328524,0.16531973,0.02522766,0.0851132,2.32815741,
25,0.53172107,-0.26057654,0.16041918,0.8028656,0.01056798,-1,1.47884691,1.17277052,0.36483501,-1.36529366,0.94830071,0.06622621,-0.08919435,0.74185442,0.05105418,-0.27521229,1.64119452,
26,0.36622449,-0.52169986,0.21263897,0.21074912,-0.67717523,-1,0.95660027,0.53383752,0.24771259,-1.35288175,0.94689933,0.49116195,-0.17672804,1.18126074,0.22640463,-0.33734786,1.92047815,
27,0.28813389,-0.6756522,0.30398196,-0.09938442,-1.06317051,-1,0.6486956,0.21058172,-0.95288812,-1.33822724,0.48867053,0.24305365,-0.32789445,0.55498517,0.1233658,-0.33805136,1.85607557,
28,0.37759563,-0.43495495,0.17228328,0.32023632,-0.49231426,-1,1.13009011,0.61983041,-0.15162485,-0.49114511,0.96096782,0.1910027,-0.17386757,0.68562507,-0.26397546,0.33947364,1.83591729,
29,0.1654589,-0.45329372,0.18306921,-0.12237592,-0.74112853,-1,1.09341257,-0.4112702,-1.60835917,-0.89836059,0.97433043,-0.16273329,-0.62852391,-0.42429237,-0.09227238,0.14920625,1.87191775,
30,0.59675861,-0.24602418,0.21610208,0.94749304,0.10471025,-1,1.50795164,1.69821588,0.48018442,-0.97424502,1.75408765,-0.17077136,0.27805415,0.69292775,-0.06265559,0.05044523,2.17129235,
31,0.04486706,-0.55283577,0.29153863,-0.46310165,-1.06080447,-1,0.89432847,-0.48616562,-1.18352526,-1.42902445,0.72710497,0.01241396,-0.40510896,0.07630257,0.05963736,-0.33313052,1.90047967,
32,0.44965908,-0.28482821,0.16467061,0.61448994,-0.11999735,-1,1.43034357,0.93072424,-0.25650674,-1.33571528,1.39577146,-0.00367253,-0.05589692,0.26578026,0.04182274,-0.33519833,1.95243825,
33,0.32280389,-0.39125053,0.15019996,0.25435725,-0.45969717,-1,1.21749894,0.78131236,-0.11769677,-0.57623476,0.9611103,0.09088008,0.09738428,0.58499949,-0.13239022,0.27197253,1.78537674,
34,0.24753783,-0.56178494,0.17155285,-0.06670929,-0.87603205,-1,0.87643012,0.60370548,-0.57872241,-0.76276385,1.36357779,0.0986926,0.10638072,0.55287788,0.19702727,0.24418343,2.34679348,
35,0.17537671,-0.61448238,0.28035738,-0.26372896,-1.05358805,-1,0.77103525,0.28439648,-0.61110413,-1.65511,0.82361369,0.23775186,-0.03180941,0.60486408,0.1858974,-0.47525131,2.11142146,
36,0.2638342,-0.4919293,0.16574132,0.0357391,-0.7200244,-1,1.01614139,0.37238054,-0.5084196,-1.29023513,0.37320431,0.13648036,-0.13059218,0.50132402,-0.15823423,-0.32723837,1.50793462,
37,0.30819707,-0.38552205,0.09783082,0.23087209,-0.46284703,-1,1.2289559,0.40283283,-0.25280387,-1.16874625,1.43201161,0.11364997,-0.19696748,0.51485699,0.03539897,-0.20044467,2.0640315,
38,0.27429109,-0.43290907,0.16418791,0.11567311,-0.59152705,-1,1.13418186,0.2862982,-0.47016119,-1.23712721,1.29358769,0.14208798,-0.24922069,0.41949696,0.13007903,-0.2297907,2.14033096,
39,0.3277719,-0.42343063,0.20220394,0.23211317,-0.51908937,-1,1.15313873,-0.38582375,-0.76076871,-0.17719048,2.15564178,0.26489707,-0.88293818,0.15277343,0.09608197,0.61228948,2.83006863,
40,0.49523604,-0.36706086,0.24767982,0.62341122,-0.23888568,-1,1.26587829,0.67862607,-0.91522373,-1.71013507,1.87320617,0.04534861,-0.42606444,-0.11432693,0.41082235,-0.44565016,2.65187603,
0,1.1,-0.1,1.15483264,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.02931307,2,1,-1,2,1.83351821,0.99609363,-1.25060537,1.50327514,0.15663589,-0.13318543,0.7968749,0.23569298,-0.2004843,1.20262011,
2,0.73580376,-0.50538475,0.41422019,0.96622276,-0.27496575,-1,0.98923049,0.99918874,0.04150589,-1.43226377,-0.17086093,0.50228403,-0.40457211,1.0011953,-0.00898282,-0.38590787,0.91245089,
3,0.56549436,-0.4853383,0.27887111,0.64565042,-0.40518223,-1,1.02932341,1.01350928,-0.55724108,-1.16053778,0.59003998,0.07516146,-0.17489797,0.53098747,-0.09260135,-0.2056118,1.43106344,
4,0.40071871,-0.4193929,0.16922671,0.38204453,-0.43806709,-1,1.16121419,0.97024008,-0.27238359,-0.94458264,1.32161851,0.00439608,0.10006252,0.55931927,-0.00379537,0.00321153,2.01453614,
5,0.21057175,-0.52948169,0.2504265,-0.10833819,-0.84839163,-1,0.94103662,-0.23653954,-0.97602118,-1.39618311,0.85915404,0.1035123,-0.50613392,0.17821762,0.094955,-0.31630418,1.93740117,
6,0.45952719,-0.29914597,0.15667994,0.61990841,-0.13876475,-1,1.40170806,0.94745264,-0.06595448,-1.29890691,2.11635869,0.03947202,-0.07850817,0.46151349,0.19508587,-0.30238636,2.55920074,
7,0.20159261,-0.44005126,0.13361553,-0.03686604,-0.67850992,-1,1.11989747,-0.00855248,-0.33003621,-1.939396,0.36220458,0.19636354,-0.3450918,0.53235575,0.01888038,-0.81199407,1.50568584,
8,0.34223173,-0.34294787,0.14011682,0.3415156,-0.343664,-1,1.31410427,0.19582241,-0.60583306,-1.76190574,1.22195217,0.11869413,-0.4599312,0.17052129,0.18926336,-0.7719234,1.82741549,
9,0.44900405,-0.24947942,0.14994148,0.64852868,-0.04995479,-1,1.50104116,0.75628061,-0.14113262,-1.50865223,1.45925244,0.06157542,-0.20536823,0.32036523,0.21776025,-0.56130646,1.93205212,
10,0.40027373,-0.38259136,0.10649569,0.41795609,-0.36490899,-1,1.23481728,0.85466442,-0.2086927,-1.20994081,1.34322644,0.01176017,0.00221993,0.50926506,0.21928318,-0.28021394,2.07313774,
11,0.32341418,-0.51769394,0.20507986,0.12913442,-0.7119737,-1,0.96461212,0.60772216,-0.56284574,-0.77122265,0.84749717,0.08795141,-0.03084098,0.47988672,-0.01530211,0.12697909,1.92093559,
12,0.29327899,-0.52019608,0.22476426,0.06636189,-0.74711317,-1,0.95960784,0.16774136,-1.31240347,-1.27959217,0.84338588,-0.10277254,-0.34122148,-0.1216317,0.0367353,-0.19827792,1.89120955,
13,0.48364674,-0.28456294,0.14443094,0.68273055,-0.08547914,-1,1.43087411,0.59677457,0.20877588,-1.10737995,0.94970788,0.18225149,-0.36465943,0.59799507,-0.10488332,-0.12555954,1.59330893,
14,0.35889342,-0.41784372,0.17955837,0.29994313,-0.47679402,-1,1.16431255,-0.71090895,-0.39955727,-0.80267499,0.69870564,0.50020749,-1.21588853,0.46850316,-0.17979441,0.1327481,1.54617626,
15,0.60794426,-0.23425158,0.24974062,0.98163695,0.1394411,-1,1.53149684,1.35328715,1.09576318,-1.2394858,2.08751402,0.2299398,-0.1332588,1.34511371,0.11710997,-0.16503902,2.35404899,
16,0.0666294,-0.67255685,0.42986892,-0.53929805,-1.2784843,-1,0.65488629,-0.42118836,-1.54718451,-0.71177965,0.42382238,0.04878313,-0.47020949,0.1073661,0.07631076,0.19756848,1.88595867,
17,0.54601277,-0.44194329,0.25530401,0.65008225,-0.3378738,-1,1.11611343,0.84552915,0.20384698,-1.04910474,1.96299819,0.35162026,-0.29123901,0.89166006,0.24298733,0.0002299,2.65469954,
18,0.17482541,-0.49449006,0.15890059,-0.14483925,-0.81415472,-1,1.01101988,0.8613633,0.03052686,-1.46294503,1.18186243,0.29686756,0.35112218,0.9939376,0.22866137,-0.37031005,2.26761395,
19,0.1069001,-0.68287109,0.46886189,-0.46907089,-1.25884208,-1,0.63425782,-1.16150304,-1.54272041,-0.46424784,1.16905685,0.11542178,-1.03001816,0.05720493,0.36005876,0.35453972,2.48136202,
20,0.68780186,-0.45126389,0.37876604,0.92433983,-0.21472593,-1,1.09747221,1.07046236,-0.66705852,-0.78842907,0.98829496,0.1546553,-0.45011672,0.1998164,-0.24938443,0.24016469,2.0089306,
21,0.32764142,-0.29222342,0.07856279,0.36305942,-0.25680543,-1,1.41555316,0.32379728,-0.47826804,-1.30116262,1.76122472,0.01251699,-0.35521179,0.12490633,0.04204483,-0.19289716,2.27832337,
22,0.35823722,-0.31273281,0.13898349,0.40374162,-0.26722841,-1,1.37453437,0.02891826,-0.36064331,-1.22775118,1.46767503,0.19876904,-0.6210873,0.23683912,0.10578745,-0.22078037,2.1301772,
23,0.45568998,-0.30028558,0.17872256,0.61109439,-0.14488117,-1,1.39942885,1.05502174,-0.40336482,-0.42930053,1.72653927,-0.04900256,-0.00930404,0.20513289,-0.13614836,0.4124035,2.28772378,
24,0.13380692,-0.42054117,0.16273508,-0.15292733,-0.70727542,-1,1.15891766,0.01146548,-1.20068072,-1.02583454,1.67766672,-0.12464627,-0.2067795,-0.24665213,0.21345721,0.06181307,2.47254401,
25,0.40130695,-0.40476001,0.16854918,0.39785389,-0.40821307,-1,1.19047998,1.19806702,-0.218282,-0.70568452,1.49540073,-0.07366192,0.27500659,0.42365999,0.01247729,0.247815,2.3384454,
26,0.05734065,-0.53856018,0.26579856,-0.42387889,-1.01977972,-1,0.92287963,-0.38982581,-0.86550141,-1.19795161,1.11889836,0.10781285,-0.34860436,0.25402717,0.18348034,-0.10879829,2.22450406,
27,0.39710104,-0.40945107,0.13048863,0.384751,-0.42180111,-1,1.18109785,0.68779405,-0.35487176,-0.47968409,1.33329992,0.06861287,-0.15484729,0.42202975,-0.14948865,0.39449307,2.16666246,
28,0.17722418,-0.42727813,0.09667532,-0.07282977,-0.67733208,-1,1.14544374,0.59065736,-0.45172756,-0.86378827,1.60906691,0.01878442,0.15799775,0.40666891,0.12124203,0.187868,2.40423103,
29,0.13242853,-0.54531331,0.25978919,-0.28045624,-0.95819809,-1,0.90937338,-0.06521551,-1.16732024,-0.53439728,1.24195083,-0.02780795,-0.23245851,0.01997889,0.14342613,0.41005578,2.34690817,
30,0.34155868,-0.51385654,0.18259697,0.16926082,-0.6861544,-1,0.97228693,0.6833995,-0.46585361,-0.97880607,0.36596304,0.07643945,-0.04626598,0.45348335,-0.2509546,0.0989663,1.58432252,
31,0.27914113,-0.43162051,0.16888921,0.12666175,-0.58409989,-1,1.13675898,-0.59703219,-0.52431162,-0.84971111,2.1537444,0.30601806,-0.93350476,0.36184019,0.22080576,0.14002437,2.73045284,
32,0.52375431,-0.31954322,0.2244601,0.72796539,-0.11533213,-1,1.36091356,0.71213091,0.31534391,-0.7099988,1.52372783,0.36169905,-0.45500312,0.83591231,-0.1161521,0.26000583,2.27634198,
33,0.22750156,-0.41795616,0.13607459,0.03704696,-0.60841076,-1,1.16408769,0.23142622,0.04211797,-0.73027482,1.09204503,0.32381158,-0.26986214,0.86960669,-0.05157833,0.26778131,1.99763427,
34,0.21949445,-0.54063383,0.18777571,-0.10164493,-0.86177321,-1,0.91873234,0.34751597,-0.4354803,-0.82557291,1.18750939,0.25888662,-0.12715078,0.69055122,0.10402876,0.19309793,2.21454849,
35,0.22104611,-0.55919573,0.27746294,-0.1171035,-0.89734534,-1,0.88160855,-0.17783068,-0.79939725,-1.05062938,1.28767213,0.23943112,-0.52136848,0.39330561,0.2293295,-0.00188392,2.36776056,
36,0.40834913,-0.42140966,0.17930128,0.3952886,-0.43447019,-1,1.15718068,0.54384439,0.41199203,-1.02574073,0.69351205,0.43671894,-0.32255679,1.0825102,-0.13217429,-0.02096937,1.70261721,
37,0.21676247,-0.57165083,0.21898235,-0.13812588,-0.92653919,-1,0.85669834,0.71330564,-0.52201639,-0.82216849,0.29660221,0.21929099,0.1593132,0.71353025,-0.24710481,0.13807134,1.49244654,
38,0.27976836,-0.53386897,0.26729837,0.02566776,-0.78796957,-1,0.93226207,-0.14697997,-1.36661753,-0.81892411,1.2893219,-0.00985268,-0.53335072,-0.09639763,0.00947379,0.17247498,2.18413717,
39,0.47461839,-0.33318875,0.20800064,0.61604804,-0.19175911,-1,1.3336225,0.16595091,-0.0474323,-1.08624648,2.16231407,0.38245176,-0.73329885,0.47587664,0.15552729,-0.03450219,2.69978069,
40,0.40215301,-0.30935931,0.11900839,0.49494671,-0.21656562,-1,1.38128137,0.20371294,-0.01681383,-1.94990702,0.7004229,0.29504528,-0.62713424,0.57669916,0.18701492,-0.76682605,1.59526936,
0,1.1,-0.1,1.06122944,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.98314699,2,1,-1,2,2.26004691,0.37365791,-0.91646321,2.15966666,-0.22151994,0.20803753,0.29892633,-0.07585926,0.06682943,1.72773333,
2,0.33560236,-0.49603638,0.22378676,0.17516833,-0.65647041,-1,1.00792723,-0.48096499,-0.99526891,-0.73105508,0.96187487,0.21314856,-0.88012826,0.05722835,0.06209418,0.22852182,1.90870477,
3,0.6546933,-0.35956176,0.3370349,0.94982484,-0.06443022,-1,1.28087648,0.85833859,-0.1115077,-0.30141674,1.47482724,0.33155622,-0.53686406,0.49753833,-0.3894784,0.60457097,2.13690157,
4,0.27342533,-0.26895983,0.07584542,0.27789082,-0.26449433,-1,1.46208034,1.07804816,-0.29086776,-1.15080305,0.45339751,-0.10368311,0.3175852,0.29714919,-0.23685006,0.00027176,1.22043404,
5,0.43539141,-0.39929533,0.17598052,0.4714875,-0.36319924,-1,1.20140935,0.49759949,-0.30169133,-1.18971542,0.99607052,0.12701637,-0.23502963,0.4569493,0.0261065,-0.15171798,1.67981575,
6,0.4184421,-0.43832846,0.16403217,0.39855574,-0.45821481,-1,1.12334309,0.45571274,0.35372973,-1.38630991,0.65819215,0.42466836,-0.35194309,1.07569918,0.01449382,-0.33939152,1.5638424,
