VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,VarName11,VarName12,VarName13,VarName14,VarName15,VarName16,VarName17,VarName18,VarName19
36,0.37407428,-0.43501722,0.14214589,0.31313134,-0.49596016,-1,1.12996556,0.67510671,-0.20728518,-1.32196692,1.35824948,0.10708361,-0.20586494,0.35448572,0.15541342,-0.07227361,2.08213356,
37,0.37386442,-0.46722745,0.14502118,0.28050139,-0.56059048,-1,1.0655451,0.85926081,-0.3881857,-1.00494962,1.14049221,0.09486262,-0.14238556,0.39284241,0.18789238,-0.05880881,2.08069627,
38,0.37273879,-0.50267632,0.23077335,0.24280127,-0.63261384,-1,0.99464737,0.05302127,-0.73312231,-0.6445447,1.2587389,0.13372347,-0.25239971,0.36872,0.20686818,0.02404401,2.11737533,
39,0.40522012,-0.50242478,0.19186338,0.30801547,-0.59962943,-1,0.99515044,0.50254197,-0.05498812,-1.42073259,0.32430776,0.18890918,-0.26349942,0.48494828,0.13833228,-0.06491131,1.95973173,
40,0.39561586,-0.4868135,0.18609767,0.30441822,-0.57801114,-1,1.026373,0.78185045,-1.06489183,0.0025796,1.36596287,0.0934224,-0.21267579,0.36970566,0.02207497,0.14858687,2.03570335,
0,1.1,-0.1,1.08326024,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.04126322,2,1,-1,2,1.67249486,0.5840412,-1.37558296,1.45857912,0.07375367,-0.06550103,0.11680824,0.0910218,-0.07511659,0.29171582,
2,0.99591857,-0.11453207,0.8555917,1.87730506,0.76685442,-1,1.77093586,2.07979808,0.65782344,-1.41294383,1.57078541,0.04241079,-0.03480863,0.27082411,0.1840486,-0.14268204,0.59334257,
3,0.96240823,-0.23591069,0.7492617,1.68890576,0.49058684,-1,1.52817861,2.00735033,0.47825412,-1.34132537,1.01549272,0.04170926,-0.01134013,0.40667439,0.25171197,-0.18241071,0.77213688,
4,0.93681407,-0.31510464,0.67643552,1.5585235,0.30660479,-1,1.36979071,1.49804573,0.56957807,-0.78556323,1.3736841,0.14478683,-0.08418859,0.56529699,0.20311602,-0.10304121,1.01848818,
5,0.86313784,-0.41819396,0.58522772,1.30808171,0.02674991,-1,1.16361208,1.16169543,0.11152793,-1.02223014,1.14781422,0.26729974,-0.18026692,0.64182076,0.24328889,-0.086879,1.21163097,
6,0.81983898,-0.48420429,0.48005846,1.15547368,-0.1485696,-1,1.03159142,1.51724747,1.03523463,-0.4575087,1.37444491,0.37029188,-0.16869963,0.91418525,0.18652497,0.03899506,1.43787548,
7,0.71028189,-0.60522362,0.43114789,0.81534015,-0.50016536,-1,0.78955275,1.00777784,-0.46468207,-1.32730296,0.33609238,0.43093518,-0.21751689,0.88050124,0.29843211,-0.03426454,1.45960831,
8,0.75642518,-0.60125168,0.57718062,0.91159868,-0.44607817,-1,0.79749665,-0.05793478,-1.37934994,-1.5042856,0.78939306,0.49504988,-0.48817054,0.66903167,0.3106406,-0.12826875,1.56606593,
9,0.67545965,-0.52886758,0.36930882,0.82205173,-0.3822755,-1,0.94226484,0.47225433,-0.65975529,-0.46090883,1.05850665,0.41314682,-0.56626943,0.61482131,0.08371332,0.00520323,1.67610111,
10,0.51504035,-0.47614465,0.2513379,0.55393605,-0.43724896,-1,1.04771069,0.69187792,-0.66913042,-1.06975261,1.18286678,0.24558693,-0.5206561,0.54848883,0.0205189,-0.00978794,1.7679121,
11,0.43816056,-0.43305845,0.15708125,0.44326266,-0.42795635,-1,1.13388309,0.70508516,-0.01414518,-1.1865325,-0.23274257,0.18984923,-0.45077207,0.60918541,-0.13445006,-0.04513685,1.54100455,
12,0.38279975,-0.41244929,0.13798712,0.3531502,-0.44209884,-1,1.17510142,0.20215444,-0.4307724,-1.5288996,1.11255004,0.16178761,-0.47330667,0.56617356,-0.09653611,-0.1418894,1.62029336,
13,0.37434059,-0.3854947,0.15538837,0.36318648,-0.39664881,-1,1.2290106,0.10411768,-0.03513832,-0.79258261,1.12262983,0.19233914,-0.50755803,0.60010907,-0.13960293,-0.07202804,1.67495854,
14,0.34505753,-0.37825622,0.08786433,0.31185884,-0.41145491,-1,1.24348755,1.07333025,0.79871373,-1.0049486,1.36482501,0.19485885,-0.32940339,0.79113249,-0.11803342,-0.05861215,1.76423432,
15,0.25912798,-0.46922475,0.19986347,0.04903121,-0.67932153,-1,1.06155049,-0.07024822,-1.25844291,-2.08324974,0.70537275,0.17379589,-0.38122355,0.56890731,0.0713222,-0.26353967,1.74015191,
16,0.40135687,-0.43094011,0.18172999,0.37177362,-0.46052335,-1,1.13811978,0.54354368,-0.0703322,-1.11485419,1.45905191,0.22100173,-0.35681285,0.61343545,0.07323088,-0.23380257,1.85630795,
17,0.35895001,-0.44741249,0.19926226,0.27048754,-0.53587497,-1,1.10517502,0.01681806,-0.82349736,-1.00987158,1.51184186,0.20354122,-0.42566667,0.50501389,0.1187503,-0.18901637,1.96637973,
18,0.39262141,-0.42216821,0.1654112,0.36307461,-0.45171501,-1,1.15566358,0.46109104,-0.57817518,-0.95706064,0.56810064,0.17863371,-0.40536369,0.45724336,0.00722538,-0.14262523,1.8555912,
19,0.37838367,-0.39307135,0.1335488,0.36369598,-0.40775903,-1,1.2138573,0.1116151,-0.62039056,-0.10006527,1.91787171,0.15667372,-0.4533214,0.39894511,-0.06483736,0.06588676,2.02527584,
20,0.34855034,-0.36776708,0.10978599,0.32933359,-0.38698382,-1,1.26446584,0.55091606,-0.239917,-0.1690425,1.48096665,0.12369778,-0.39189404,0.41827952,-0.13553966,0.21890091,2.06352084,
21,0.2950379,-0.37561786,0.13168777,0.21445794,-0.45619783,-1,1.24876427,0.11230302,-0.57500744,-1.01812559,1.19578268,0.10694975,-0.40906979,0.36986928,-0.08785949,0.17149561,2.04022035,
22,0.33386498,-0.38364112,0.10893144,0.28408885,-0.43341725,-1,1.23271776,0.8933709,-0.31372852,-0.99349458,1.47293555,0.09043091,-0.28212765,0.38660616,-0.05377647,0.13849757,2.08021984,
23,0.2947517,-0.41598299,0.17716263,0.17352041,-0.53721429,-1,1.16803401,0.01678137,-1.4775758,-1.29687044,1.22156009,0.03701769,-0.34024652,0.18016297,0.03768083,0.05142397,2.07488108,
24,0.39486823,-0.39466174,0.10723672,0.39507472,-0.39445525,-1,1.21067652,0.80723555,0.29193961,-0.60401514,1.20578616,0.0968688,-0.2686974,0.36038299,-0.04007372,0.12033615,2.0589268,
25,0.3079657,-0.42055051,0.16596925,0.1953809,-0.53313531,-1,1.15889898,0.62488374,-1.67223592,-1.53109536,1.19858548,-0.02532696,-0.21316745,0.12207941,0.06284302,-0.00995015,2.05507874,
26,0.3881638,-0.40703938,0.12615848,0.36928822,-0.42591497,-1,1.18592123,1.51957279,-0.46465075,-1.36951668,1.28680399,-0.07519734,-0.02188493,0.16754913,0.06931625,-0.08186346,2.06423954,
27,0.33149474,-0.43664767,0.12825323,0.22634181,-0.54180061,-1,1.12670465,0.45432133,-0.2150322,-0.79765299,0.88209298,-0.02032041,-0.05924157,0.26569194,0.06691942,-0.02502137,2.0024693,
28,0.34488993,-0.46358146,0.23147053,0.22619841,-0.58227299,-1,1.07283708,-0.53735859,-1.17693109,-0.97343276,1.74862879,0.03111409,-0.29282095,0.16259991,0.15532652,-0.01470364,2.13713378,
29,0.41937317,-0.42665711,0.20465779,0.41208924,-0.43394104,-1,1.14668579,0.64597814,-0.62093648,-1.16801748,0.62866568,0.04288337,-0.2728104,0.17655548,0.03839731,-0.04536641,2.006103,
30,0.39196534,-0.38867181,0.17223496,0.39525887,-0.38537828,-1,1.22265638,-0.23811855,0.21689604,-0.50346565,1.74561602,0.1538744,-0.42265817,0.34009231,-0.03314638,0.06301374,2.10947433,
31,0.3469516,-0.36865718,0.12399339,0.32524601,-0.39036276,-1,1.26268564,1.26673311,0.05287241,-0.9657395,0.84191314,0.09448845,-0.22356055,0.4301112,-0.08747289,0.05726309,2.00342496,
32,0.27070477,-0.4134063,0.10907906,0.12800324,-0.55610783,-1,1.1731874,0.33613452,-0.28910205,-1.48420237,1.11994406,0.10590283,-0.21990344,0.45163108,0.02939991,-0.05103,1.9920913,
33,0.32201712,-0.44726822,0.17733053,0.19676602,-0.57251931,-1,1.10546357,0.0639837,-0.75940093,-1.25075123,0.42306251,0.13014668,-0.29193286,0.38833196,0.03937759,-0.09097425,1.85719283,
34,0.39523126,-0.42451226,0.19637218,0.36595026,-0.45379326,-1,1.15097548,0.59540217,-0.11126532,-1.15143756,0.8595894,0.16419385,-0.27255836,0.45821741,-0.01672129,-0.10306691,1.82747705,
35,0.35331722,-0.42244236,0.12121393,0.28419209,-0.4915675,-1,1.15511528,1.31038943,0.08037997,-0.83278986,0.66241066,0.12055255,-0.09729569,0.55162687,-0.06878925,-0.0490115,1.76344072,
36,0.3046422,-0.47454324,0.16100601,0.13474116,-0.64444428,-1,1.05091353,0.30968453,-0.11945116,-1.27661918,1.28467739,0.18124083,-0.13775652,0.60722855,0.05243618,-0.09453304,1.85750534,
37,0.3350633,-0.50817783,0.23007956,0.16194878,-0.68129235,-1,0.98364434,-0.10423985,-0.99364592,-0.64676329,1.48863238,0.1907983,-0.26507851,0.49032479,0.12150847,-0.00497909,1.98700188,
38,0.38238193,-0.49367948,0.16888007,0.27108439,-0.60497702,-1,1.01264105,0.82229216,0.09291555,-1.94975179,0.40436624,0.21503729,-0.20055715,0.60831473,0.10061238,-0.19393363,1.86794654,
39,0.35460012,-0.49231425,0.1407881,0.21688599,-0.63002838,-1,1.0153715,1.1813647,0.02625382,-1.78546058,0.85294064,0.18749111,-0.06601283,0.68882825,0.12584052,-0.31223902,1.86187106,
40,0.32347535,-0.52439228,0.23270244,0.12255842,-0.72530921,-1,0.95121544,-0.01198703,-1.36887203,-1.31502379,0.95320063,0.14570171,-0.18459781,0.48704511,0.15780036,-0.31279597,1.88989389,
0,1.1,-0.1,1.10600911,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.05332444,2,1,-1,2,1.77676168,0.70778356,-1.67052768,1.61578579,0.05531255,-0.04464766,0.14155671,0.1416592,-0.13410554,0.32315716,
2,0.98463941,-0.12791205,0.81796823,1.84136676,0.7288153,-1,1.74417589,2.64777787,0.93964802,-0.69293628,2.02000296,-0.07842709,0.09998168,0.35233979,0.08811918,-0.04587168,0.71369114,
3,0.92245773,-0.2936633,0.66810335,1.55125216,0.33513114,-1,1.4126734,1.93440563,0.65537295,-1.19958062,1.2379046,-0.00838318,0.09788338,0.53041174,0.18992156,-0.07661347,0.93599915,
4,0.90676642,-0.39493121,0.61021114,1.41860162,0.11690399,-1,1.21013757,1.98889261,0.77912781,-0.65793884,1.40000585,0.05602275,0.11337866,0.73812744,0.17430409,0.00712145,1.18677298,
5,0.83457994,-0.51313719,0.52857886,1.15602269,-0.19169445,-1,0.97372561,1.77370987,0.22642622,-0.79491002,0.95920362,0.14602605,0.11161292,0.84104208,0.22037767,0.04671516,1.34651398,
6,0.81310217,-0.5837289,0.50519484,1.04247545,-0.35435562,-1,0.8325422,0.89139857,0.20918111,-0.61661698,0.4893068,0.34711035,-0.05767082,0.94816144,0.15000747,0.11404873,1.4085641,
7,0.7468903,-0.61645182,0.50414711,0.87732877,-0.48601334,-1,0.76709636,0.65742296,-0.58969526,-1.414923,0.18692035,0.41694748,-0.21340818,0.88717083,0.15876869,0.00825439,1.41081608,
8,0.68149791,-0.58414647,0.4233753,0.77884935,-0.48679503,-1,0.83170707,0.69500016,-0.20021369,-1.19110011,1.06226092,0.42715478,-0.30432568,0.90335251,0.13676422,-0.03161651,1.57476364,
9,0.53680302,-0.59507796,0.31980846,0.47852808,-0.65335291,-1,0.80984407,0.90658004,-0.60298452,-1.35234834,0.34312248,0.33771753,-0.27686574,0.84011629,0.10660124,-0.09576288,1.56646659,
10,0.49428786,-0.56306191,0.30236745,0.4255138,-0.63183597,-1,0.87387618,0.11059326,-0.79334238,-0.92914604,0.7037991,0.31171163,-0.39708908,0.73864932,0.02344041,-0.06243951,1.61915786,
11,0.43398253,-0.50452514,0.18940377,0.36343992,-0.57506775,-1,0.99094972,0.94321876,-0.01267507,-0.58831753,1.73017907,0.23893249,-0.30262053,0.7901945,-0.02384403,0.03238489,1.84317215,
12,0.29914538,-0.51832125,0.18659092,0.07996951,-0.73749712,-1,0.9633575,0.9755834,0.16791931,-1.15088694,0.98314606,0.23520983,-0.16663789,0.87306796,0.01649305,-0.00426948,1.87849544,
13,0.26817589,-0.57180509,0.19687605,-0.03545331,-0.87543429,-1,0.85638983,0.73795048,-0.4808995,-1.34206894,0.4174708,0.24597015,-0.09299057,0.83099651,0.06576683,-0.07182937,1.81501254,
14,0.32400243,-0.5833518,0.21435406,0.06465306,-0.84270117,-1,0.8332964,0.1322722,0.0119098,-0.6274648,0.7596239,0.33334983,-0.17753899,0.90051988,0.04393626,0.01704354,1.83727553,
15,0.30972313,-0.59552256,0.21824574,0.0239237,-0.88132199,-1,0.80895488,0.42506362,-0.63374587,-0.6056735,0.51200988,0.30537162,-0.18090772,0.83187576,-0.00572824,0.09250013,1.81043143,
16,0.31183563,-0.57637758,0.23794323,0.04729367,-0.84091953,-1,0.84724485,0.13392635,-0.64251704,-0.71954436,1.69378761,0.28292211,-0.24267516,0.76754823,0.04105531,0.13009123,2.01765369,
17,0.2733918,-0.545683,0.23599016,0.00110061,-0.81797419,-1,0.908634,-0.15756321,-0.50663618,-0.5720558,1.88046411,0.27504992,-0.33500949,0.73098454,0.05554755,0.18966183,2.20848898,
18,0.25442692,-0.49598453,0.17663768,0.01286931,-0.73754214,-1,1.00803095,-0.2261922,-1.16317366,-0.58410488,1.78709115,0.17949508,-0.4150168,0.55054671,0.00500926,0.23490849,2.32260322,
19,0.2790665,-0.41489449,0.15550996,0.1432385,-0.55072249,-1,1.17021101,0.50259038,-0.67933805,-1.26375805,1.53504871,0.11274481,-0.34312196,0.47052756,-0.10803621,0.13517518,2.33105012,
20,0.23172804,-0.34889232,0.01556742,0.11456376,-0.46605659,-1,1.30221537,0.72652329,0.86970042,-0.59894588,1.52689059,0.1175703,-0.22188413,0.68991906,-0.21000937,0.18835097,2.30977514,
21,0.11651181,-0.35592489,0.13753992,-0.12290126,-0.59533796,-1,1.28815023,-0.45616425,-0.65944068,-0.41692532,2.55373039,0.09673297,-0.31534488,0.56241706,-0.0768575,0.26729571,2.50093615,
22,0.19290054,-0.36623566,0.0873652,0.01956542,-0.53957078,-1,1.26752867,0.61754723,-0.05041032,-0.71991086,1.59128245,0.12552,-0.20592667,0.58634585,-0.04887862,0.2698544,2.46549967,
23,0.15363436,-0.40768849,0.13298863,-0.10041978,-0.66174262,-1,1.18462303,0.15312473,-0.41454184,-0.54296471,1.35167935,0.13944637,-0.19557014,0.54924371,0.04072162,0.30729057,2.405811,
24,0.18986035,-0.46957196,0.19609719,-0.08985127,-0.74928358,-1,1.06085607,0.05086424,-1.07219281,-1.30801753,1.32582537,0.1323188,-0.2222274,0.41278519,0.18109045,0.18422895,2.37764266,
25,0.28900442,-0.50474009,0.18181341,0.07326874,-0.72047577,-1,0.99051982,-0.039695,-0.6930132,-1.35435594,1.53153502,0.17145057,-0.30132269,0.39352155,0.26475609,0.07651197,2.41031717,
26,0.34395187,-0.49432347,0.13782533,0.19358027,-0.64469507,-1,1.01135306,0.72940273,0.55672792,-1.28334603,1.19177548,0.25208828,-0.23275835,0.62389221,0.22351358,0.00454037,2.36433822,
27,0.2697518,-0.51693437,0.19728126,0.02256924,-0.76411694,-1,0.96613125,0.03589879,-1.00609663,-2.09314667,0.7514669,0.20063924,-0.28692764,0.50466819,0.274171,-0.21499703,2.2485377,
28,0.35371932,-0.47652092,0.17763611,0.23091771,-0.59932253,-1,1.04695815,0.65275863,-0.19179735,-1.44609069,1.60504541,0.20497654,-0.24047812,0.55598345,0.24573538,-0.26121576,2.31044762,
29,0.29951282,-0.47217406,0.20330206,0.12685157,-0.64483531,-1,1.05565188,-0.02872145,-0.74956911,-0.59237292,0.97827242,0.18574616,-0.31793191,0.48374257,0.14060467,-0.1274472,2.2328822,
30,0.31838713,-0.43467814,0.12263663,0.20209613,-0.55096914,-1,1.13064372,0.51845625,-0.9190376,-0.50898507,1.18380873,0.10856617,-0.27800913,0.37705779,0.02198304,-0.00375477,2.19693876,
31,0.29545341,-0.40477297,0.14443258,0.18613384,-0.51409253,-1,1.19045406,0.47718038,0.00864694,-1.07098405,1.49141451,0.12434791,-0.24515259,0.46528481,-0.00194971,-0.01720063,2.2177431,
32,0.25200052,-0.41038683,0.12044648,0.09361421,-0.56877314,-1,1.17922634,0.12205995,-0.56963124,-0.95873537,1.17406738,0.11061385,-0.27251029,0.42245633,0.00352946,-0.00550758,2.17316269,
33,0.28193758,-0.40789148,0.12040812,0.15598367,-0.53384539,-1,1.18421704,0.37703954,-0.56720635,-0.97011534,1.25180984,0.09989669,-0.25537536,0.38768038,-0.00227806,0.00157087,2.15204871,
34,0.28725037,-0.40751436,0.09603523,0.16698639,-0.52777835,-1,1.18497128,0.59803995,0.37041104,-1.32663592,1.02340859,0.14564111,-0.19959245,0.54723226,0.00240635,-0.06407049,2.08932643,
35,0.25312674,-0.44611533,0.22201558,0.06013814,-0.63910393,-1,1.10776934,-0.79367133,-1.2827827,-1.43641082,0.8106941,0.15071079,-0.41965892,0.3596754,0.06540367,-0.13853855,2.0120461,
36,0.39143086,-0.37965429,0.12930964,0.40320743,-0.36787772,-1,1.24069142,1.2112375,-0.12444042,-1.57366805,0.80561241,0.12893857,-0.25005198,0.41471395,-0.01450144,-0.22556445,1.92262108,
37,0.31820703,-0.38807183,0.19278533,0.24834224,-0.45793663,-1,1.22385634,-0.0991522,-1.18902701,-1.56590899,1.13504216,0.09424851,-0.34715483,0.24919449,0.02988557,-0.29363336,1.92033402,
38,0.38792719,-0.33257584,0.15105432,0.44327854,-0.27722449,-1,1.33484832,0.35986269,-0.72432057,-1.78405696,1.60127353,0.09002962,-0.3609222,0.18752182,0.03779303,-0.39171808,1.98955226,
39,0.38390147,-0.29758955,0.12044627,0.4702134,-0.21127762,-1,1.40482091,0.7068353,0.19965352,-1.09300114,2.05185998,0.09450193,-0.30093129,0.30898398,0.01837564,-0.33197469,2.12104962,
40,0.31575044,-0.33463996,0.14612099,0.29686091,-0.35352948,-1,1.33072009,0.01914832,-0.50929509,-0.69313292,1.45146495,0.10461824,-0.36321554,0.27918414,0.04971274,-0.20420634,2.12098867,
0,1.1,-0.1,1.11474486,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.94893257,2,1,-1,2,2.97674015,1.90659939,0.05272338,2.85596297,-0.20556152,0.19534803,0.38131988,-0.22366237,0.21054468,0.57119259,
2,0.88100853,-0.25831093,0.55626606,1.50370613,0.36438668,-1,1.48337815,2.50814304,1.44419539,-1.30428822,1.26404726,-0.15454961,0.30550362,0.69721935,0.00619457,0.1075781,0.8130879,
3,0.94260102,-0.38977467,0.70464326,1.49542737,0.16305168,-1,1.22045065,1.20692275,-0.19230011,-0.44745174,1.41942541,0.04112697,0.10874704,0.67522533,-0.01451649,0.19657213,1.09026527,
4,0.86170246,-0.48187243,0.56217043,1.2415325,-0.10204239,-1,1.03625515,1.16536547,0.12424111,-1.23599103,0.7532426,0.20820348,-0.02461026,0.75777745,0.10003597,0.1100595,1.21560971,
5,0.8282966,-0.52702455,0.48058149,1.12956864,-0.22575251,-1,0.94595089,1.80081227,-0.05906628,-1.25577962,0.38584554,0.1776124,0.00915561,0.80521853,0.11897712,0.03689167,1.26046669,
6,0.75749703,-0.54209346,0.48152671,0.9729006,-0.32668989,-1,0.91581309,0.36302575,-0.02951553,-0.89082523,1.30175665,0.36395604,-0.22306918,0.8551091,0.12872166,0.05134829,1.48556207,
7,0.63204134,-0.59248432,0.4104569,0.67159837,-0.5529273,-1,0.81503136,0.48544003,-0.85159156,-0.53024282,0.38146927,0.37316795,-0.33418387,0.7507627,0.05608216,0.13503007,1.50173724,
8,0.60900408,-0.56514911,0.32393094,0.65285904,-0.52129415,-1,0.86970178,1.13918002,-0.44240801,-1.06761034,0.90414046,0.29004134,-0.28311273,0.7381882,0.02774157,0.09450199,1.60827753,
9,0.48796226,-0.55767085,0.24849701,0.41825366,-0.62737944,-1,0.8846583,0.39019356,-0.35437568,-0.56832322,1.05344744,0.28211724,-0.34363637,0.74274376,-0.00883102,0.16193695,1.72037985,
10,0.41421897,-0.55051374,0.25715816,0.2779242,-0.68680851,-1,0.89897252,-0.22962057,-0.94229105,-0.18680565,1.48524102,0.26280236,-0.4865208,0.6259423,-0.02471479,0.29218843,1.89355758,
11,0.39238398,-0.50086535,0.25931815,0.28390262,-0.60934672,-1,0.9982693,-0.11646633,-1.57153693,-0.19972338,1.86942367,0.16142584,-0.5694635,0.38679259,-0.07746344,0.39380607,2.08907694,
12,0.3877299,-0.40927194,0.17413582,0.36618787,-0.43081397,-1,1.18145612,0.1545099,-0.754068,-0.87184728,2.05660303,0.12336765,-0.57976078,0.32232925,-0.15796547,0.3406754,2.24629093,
13,0.35292924,-0.31560838,0.08413626,0.3902501,-0.27828753,-1,1.36878323,0.5942284,0.14024638,-0.50201422,1.81926572,0.08697013,-0.48613464,0.41215603,-0.29215961,0.37213747,2.28712924,
14,0.26530032,-0.26808088,0.06763508,0.26251977,-0.27086143,-1,1.46383824,0.19894759,0.38917932,-0.84247529,0.86837743,0.07211302,-0.45523832,0.51479304,-0.33357564,0.32921492,2.11061123,
15,0.23610593,-0.27708847,0.08786934,0.19512339,-0.31807102,-1,1.44582305,0.09377319,-0.67108582,-1.61312316,1.75609588,0.05322829,-0.43987839,0.38845266,-0.19165403,0.1407473,2.15054355,
16,0.28275992,-0.30661994,0.06981057,0.25889989,-0.33047997,-1,1.38676012,0.96312552,-0.31882714,-0.67139851,1.20413923,0.04291506,-0.27238158,0.36964467,-0.13747731,0.17831814,2.08391066,
17,0.2587875,-0.381812,0.03143723,0.13576301,-0.50483649,-1,1.23637601,0.6623574,-0.04743825,-1.08786655,1.37463428,0.06227706,-0.18894878,0.43895289,0.03830149,0.1250812,2.09478018,
18,0.29790026,-0.48226794,0.2036809,0.11353257,-0.66663562,-1,1.03546412,-0.07517416,0.00763246,-0.75870026,0.49238889,0.20122686,-0.28535396,0.54559598,0.12765687,0.14832491,1.9672091,
19,0.41119964,-0.54768078,0.22284793,0.2747185,-0.68416191,-1,0.90463845,0.70147597,-0.69907835,-0.53745695,1.28281503,0.21951079,-0.25246783,0.51573342,0.19126113,0.21116854,2.0494026,
20,0.42229623,-0.58666914,0.29184073,0.25792331,-0.75104206,-1,0.82666171,-0.19392116,-1.19547986,-1.16293409,1.34591471,0.23291525,-0.40967699,0.40815842,0.28741014,0.13634801,2.14337268,
21,0.48313007,-0.54409017,0.26722354,0.42216997,-0.60505027,-1,0.91181966,0.8105744,-0.92098104,-2.15820915,0.54581119,0.17315935,-0.35887874,0.3599666,0.23561761,-0.12256342,2.04149645,
22,0.45548983,-0.45716545,0.21944014,0.45381421,-0.45884107,-1,1.0856691,0.10614943,0.28726723,-1.04929706,1.11320035,0.2493379,-0.44806904,0.52829291,0.0497594,-0.10791015,2.03870341,
23,0.35067453,-0.40466938,0.14704898,0.29667968,-0.45866422,-1,1.19066125,0.20247512,-0.42142331,-1.34278825,0.89168226,0.17815987,-0.45823002,0.50021741,-0.04507539,-0.15488577,1.97116693,
24,0.32759429,-0.35726496,0.13173119,0.29792362,-0.38693563,-1,1.28547008,0.0349137,-0.35815373,-1.25815209,1.09098042,0.16055587,-0.49063899,0.47144917,-0.10441158,-0.17553903,1.93803561,
25,0.32152493,-0.31988594,0.14294048,0.32316392,-0.31824694,-1,1.36022813,0.23831553,0.12521495,-1.16371596,1.10052661,0.17437973,-0.47345806,0.5301567,-0.14209233,-0.17317442,1.89848819,
26,0.29418688,-0.32611553,0.04690552,0.26225823,-0.35804419,-1,1.34776893,0.35809723,0.15335458,-0.69897324,1.62621722,0.1686845,-0.42482175,0.58524249,-0.10638996,-0.07833418,1.97448021,
27,0.27915335,-0.36913527,0.13746378,0.18917142,-0.4591172,-1,1.26172945,-0.34328667,-1.08203068,-0.96480172,1.69423879,0.15959295,-0.52017608,0.39944196,0.01430124,-0.05562769,2.06608603,
28,0.382872,-0.35699057,0.1444816,0.40875343,-0.33110914,-1,1.28601886,0.48955167,-0.10793569,-1.25213897,1.39237931,0.20546448,-0.47137933,0.44076266,0.02027375,-0.09492995,2.07414092,
29,0.3573397,-0.36886141,0.12119859,0.345818,-0.38038312,-1,1.26227718,0.19974466,-0.39256008,-0.838304,1.77808931,0.19268346,-0.48009041,0.42164268,0.0632037,-0.04360476,2.16247516,
30,0.3674878,-0.38167842,0.1508243,0.35329717,-0.39586905,-1,1.23664316,0.61649626,-0.37466298,-0.84913591,1.69845021,0.1747666,-0.4077682,0.41505291,0.08570642,-0.00471099,2.22234154,
31,0.34581315,-0.40658839,0.1702285,0.28503792,-0.46736362,-1,1.18682323,-0.21838775,-0.35474571,-0.97319094,0.63218318,0.2182969,-0.50821737,0.42372854,0.07396254,0.00159302,2.06694522,
32,0.40481368,-0.40238474,0.14822589,0.40724261,-0.3999558,-1,1.19523052,0.39869101,-0.04165011,-1.30485555,2.0996689,0.25637234,-0.48876116,0.49160671,0.14701835,-0.05969669,2.23444385,
33,0.37114507,-0.41403796,0.20795539,0.32825219,-0.45693085,-1,1.17192408,0.71141233,-0.9926892,-0.77079761,1.28174085,0.16493285,-0.3971845,0.36036271,0.1302627,-0.00191688,2.20951844,
34,0.37567947,-0.42165613,0.16144172,0.32970281,-0.4676328,-1,1.15668774,-0.16264389,-0.01788104,-1.27291542,1.07251809,0.24236991,-0.50054816,0.45337641,0.13218526,-0.05611658,2.15078082,
35,0.39596472,-0.4102106,0.20486543,0.38171884,-0.42445647,-1,1.1795788,0.34012842,-0.62721714,-1.05125537,1.57296741,0.22545887,-0.49079873,0.40134194,0.12182855,-0.05514434,2.19930238,
36,0.38958377,-0.39362619,0.1279466,0.38554135,-0.3976686,-1,1.21274762,0.38753519,-0.13463516,-1.11988525,1.56470236,0.21867494,-0.47096546,0.451597,0.10274768,-0.06809252,2.22983285,
37,0.35813441,-0.39185928,0.18451901,0.32440953,-0.42558415,-1,1.21628144,-0.65690813,-0.62874716,-0.26688806,1.23456218,0.25349515,-0.65140776,0.39227188,0.02227477,0.09214837,2.18752243,
38,0.41899445,-0.34916494,0.12503042,0.48882396,-0.27933542,-1,1.30167013,0.74738166,-0.14904292,-0.8964022,1.69366789,0.23257637,-0.53924765,0.42367489,-0.04210634,0.09443826,2.2284175,
39,0.34577481,-0.34175298,0.12249529,0.34979664,-0.33773115,-1,1.31649404,-0.07429728,-0.13104132,-0.54662708,1.50421242,0.21991346,-0.5845675,0.44943284,-0.06777209,0.16622519,2.22027767,
40,0.35384484,-0.33864208,0.16872586,0.3690476,-0.32343932,-1,1.32271584,0.06173256,-0.77199921,-1.04837266,1.65481563,0.20365331,-0.59684543,0.34060326,-0.03615213,0.12330562,2.2426421,
0,1.1,-0.1,1.0887591,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.97288371,2,1,-1,2,2.22256361,0.98483459,-1.74863146,2.219506,-0.04993598,0.04451272,0.19696692,0.15749012,-0.14972629,0.4439012,
2,0.96569998,-0.17653479,0.82527133,1.75486516,0.6126304,-1,1.64693043,1.42953569,0.80058475,-2.31227988,1.03155484,0.09905801,-0.06476268,0.3883044,0.43089358,-0.38223701,0.63204584,
